"model_time",".strategy_names","value_names","value","country_sex_year"
172,"base","dalys",33756.5535408569,"United Kingdom_Female_14"
173,"base","dalys",33766.2677233216,"United Kingdom_Female_14"
174,"base","dalys",33776.025499381,"United Kingdom_Female_14"
175,"base","dalys",33785.8259745851,"United Kingdom_Female_14"
176,"base","dalys",33795.6682712643,"United Kingdom_Female_14"
177,"base","dalys",33805.5515280268,"United Kingdom_Female_14"
178,"base","dalys",33815.4748992855,"United Kingdom_Female_14"
179,"base","dalys",33825.4375548104,"United Kingdom_Female_14"
180,"base","dalys",33835.4386793059,"United Kingdom_Female_14"
181,"base","dalys",32859.686866028,"United Kingdom_Female_14"
182,"base","dalys",32869.4690740846,"United Kingdom_Female_14"
183,"base","dalys",32879.2863391996,"United Kingdom_Female_14"
184,"base","dalys",32889.1379241059,"United Kingdom_Female_14"
185,"base","dalys",32899.0231042628,"United Kingdom_Female_14"
186,"base","dalys",32908.9411675474,"United Kingdom_Female_14"
187,"base","dalys",32918.8914139584,"United Kingdom_Female_14"
188,"base","dalys",32928.8731553322,"United Kingdom_Female_14"
189,"base","dalys",32938.8857150696,"United Kingdom_Female_14"
190,"base","dalys",32948.9284278723,"United Kingdom_Female_14"
191,"base","dalys",32959.0006394895,"United Kingdom_Female_14"
192,"base","dalys",32969.1017064729,"United Kingdom_Female_14"
193,"base","dalys",34331.8782650526,"United Kingdom_Female_14"
194,"base","dalys",34344.1381070304,"United Kingdom_Female_14"
195,"base","dalys",34356.4045166274,"United Kingdom_Female_14"
196,"base","dalys",34368.679984997,"United Kingdom_Female_14"
197,"base","dalys",34380.9663961788,"United Kingdom_Female_14"
198,"base","dalys",34393.2652016514,"United Kingdom_Female_14"
199,"base","dalys",34405.577532164,"United Kingdom_Female_14"
200,"base","dalys",34417.9042716631,"United Kingdom_Female_14"
201,"base","dalys",34430.2461080119,"United Kingdom_Female_14"
202,"base","dalys",34442.6035692355,"United Kingdom_Female_14"
203,"base","dalys",34454.9770505163,"United Kingdom_Female_14"
204,"base","dalys",34467.3668350899,"United Kingdom_Female_14"
205,"base","dalys",33475.5078747233,"United Kingdom_Female_14"
206,"base","dalys",33487.5689171513,"United Kingdom_Female_14"
207,"base","dalys",33499.6461094718,"United Kingdom_Female_14"
208,"base","dalys",33511.7394287826,"United Kingdom_Female_14"
209,"base","dalys",33523.8488019673,"United Kingdom_Female_14"
210,"base","dalys",33535.9741127816,"United Kingdom_Female_14"
211,"base","dalys",33548.1152080138,"United Kingdom_Female_14"
212,"base","dalys",33560.2719028564,"United Kingdom_Female_14"
213,"base","dalys",33572.4439855943,"United Kingdom_Female_14"
214,"base","dalys",33584.6312217013,"United Kingdom_Female_14"
215,"base","dalys",33596.8333574198,"United Kingdom_Female_14"
216,"base","dalys",33609.0501228864,"United Kingdom_Female_14"
217,"base","dalys",32642.0206163701,"United Kingdom_Female_14"
218,"base","dalys",32653.9091253488,"United Kingdom_Female_14"
219,"base","dalys",32665.8109829847,"United Kingdom_Female_14"
220,"base","dalys",32677.7258880446,"United Kingdom_Female_14"
221,"base","dalys",32689.6535339126,"United Kingdom_Female_14"
222,"base","dalys",32701.5936099148,"United Kingdom_Female_14"
223,"base","dalys",32713.5458024673,"United Kingdom_Female_14"
224,"base","dalys",32725.5097960704,"United Kingdom_Female_14"
225,"base","dalys",32737.4852741677,"United Kingdom_Female_14"
226,"base","dalys",32749.4719198867,"United Kingdom_Female_14"
227,"base","dalys",32761.4694166766,"United Kingdom_Female_14"
228,"base","dalys",32773.4774488555,"United Kingdom_Female_14"
229,"base","dalys",31830.5783515331,"United Kingdom_Female_14"
230,"base","dalys",31842.2561783882,"United Kingdom_Female_14"
231,"base","dalys",31853.9433235991,"United Kingdom_Female_14"
232,"base","dalys",31865.639487975,"United Kingdom_Female_14"
233,"base","dalys",31877.3443748553,"United Kingdom_Female_14"
234,"base","dalys",31889.057690306,"United Kingdom_Female_14"
235,"base","dalys",31900.779143283,"United Kingdom_Female_14"
236,"base","dalys",31912.5084457658,"United Kingdom_Female_14"
237,"base","dalys",31924.2453128673,"United Kingdom_Female_14"
238,"base","dalys",31935.9894629202,"United Kingdom_Female_14"
239,"base","dalys",31947.740617546,"United Kingdom_Female_14"
240,"base","dalys",31959.4985017071,"United Kingdom_Female_14"
241,"base","dalys",31040.0610133443,"United Kingdom_Female_14"
242,"base","dalys",31051.4887139854,"United Kingdom_Female_14"
243,"base","dalys",31062.9221668499,"United Kingdom_Female_14"
244,"base","dalys",31074.3611181461,"United Kingdom_Female_14"
245,"base","dalys",31085.8053174094,"United Kingdom_Female_14"
246,"base","dalys",31097.2545174951,"United Kingdom_Female_14"
247,"base","dalys",31108.7084745657,"United Kingdom_Female_14"
248,"base","dalys",31120.1669480743,"United Kingdom_Female_14"
249,"base","dalys",31131.6297007432,"United Kingdom_Female_14"
250,"base","dalys",31143.0964985403,"United Kingdom_Female_14"
251,"base","dalys",31154.5671106521,"United Kingdom_Female_14"
252,"base","dalys",31166.0413094545,"United Kingdom_Female_14"
253,"base","dalys",32331.344655688,"United Kingdom_Female_14"
254,"base","dalys",32345.602568037,"United Kingdom_Female_14"
255,"base","dalys",32359.8243684737,"United Kingdom_Female_14"
256,"base","dalys",32374.0153108038,"United Kingdom_Female_14"
257,"base","dalys",32388.1797206075,"United Kingdom_Female_14"
258,"base","dalys",32402.3212230585,"United Kingdom_Female_14"
259,"base","dalys",32416.4428941793,"United Kingdom_Female_14"
260,"base","dalys",32430.5473653381,"United Kingdom_Female_14"
261,"base","dalys",32444.6368986517,"United Kingdom_Female_14"
262,"base","dalys",32458.7134438151,"United Kingdom_Female_14"
263,"base","dalys",32472.7786826744,"United Kingdom_Female_14"
264,"base","dalys",32486.834065383,"United Kingdom_Female_14"
265,"base","dalys",31554.2532432156,"United Kingdom_Female_14"
266,"base","dalys",31567.8835734177,"United Kingdom_Female_14"
267,"base","dalys",31581.5074798709,"United Kingdom_Female_14"
268,"base","dalys",31595.1257234352,"United Kingdom_Female_14"
269,"base","dalys",31608.7389502561,"United Kingdom_Female_14"
270,"base","dalys",31622.3477060027,"United Kingdom_Female_14"
271,"base","dalys",31635.9524483848,"United Kingdom_Female_14"
272,"base","dalys",31649.5535581696,"United Kingdom_Female_14"
273,"base","dalys",31663.1513488805,"United Kingdom_Female_14"
274,"base","dalys",31676.7460753355,"United Kingdom_Female_14"
275,"base","dalys",31690.3379411623,"United Kingdom_Female_14"
276,"base","dalys",31703.9271054086,"United Kingdom_Female_14"
277,"base","dalys",30793.7026100516,"United Kingdom_Female_14"
278,"base","dalys",30806.891045253,"United Kingdom_Female_14"
279,"base","dalys",30820.0771141883,"United Kingdom_Female_14"
280,"base","dalys",30833.2608481022,"United Kingdom_Female_14"
281,"base","dalys",30846.4422570706,"United Kingdom_Female_14"
282,"base","dalys",30859.6213329317,"United Kingdom_Female_14"
283,"base","dalys",30872.7980518512,"United Kingdom_Female_14"
284,"base","dalys",30885.9723765666,"United Kingdom_Female_14"
285,"base","dalys",30899.1442583488,"United Kingdom_Female_14"
286,"base","dalys",30912.3136387149,"United Kingdom_Female_14"
287,"base","dalys",30925.4804509234,"United Kingdom_Female_14"
288,"base","dalys",30938.6446212778,"United Kingdom_Female_14"
289,"base","dalys",30050.2971555948,"United Kingdom_Female_14"
290,"base","dalys",30063.0725374103,"United Kingdom_Female_14"
291,"base","dalys",30075.845109488,"United Kingdom_Female_14"
292,"base","dalys",30088.614782957,"United Kingdom_Female_14"
293,"base","dalys",30101.3814664485,"United Kingdom_Female_14"
294,"base","dalys",30114.1450666422,"United Kingdom_Female_14"
295,"base","dalys",30126.9054887401,"United Kingdom_Female_14"
296,"base","dalys",30139.6626368757,"United Kingdom_Female_14"
297,"base","dalys",30152.4164144687,"United Kingdom_Female_14"
298,"base","dalys",30165.1667245293,"United Kingdom_Female_14"
299,"base","dalys",30177.9134699224,"United Kingdom_Female_14"
300,"base","dalys",30190.6565535925,"United Kingdom_Female_14"
301,"base","dalys",29323.685319183,"United Kingdom_Female_14"
302,"base","dalys",29336.0498534747,"United Kingdom_Female_14"
303,"base","dalys",29348.410552227,"United Kingdom_Female_14"
304,"base","dalys",29360.7673231502,"United Kingdom_Female_14"
305,"base","dalys",29373.120074735,"United Kingdom_Female_14"
306,"base","dalys",29385.4687163351,"United Kingdom_Female_14"
307,"base","dalys",29397.8131582382,"United Kingdom_Female_14"
308,"base","dalys",29410.1533117231,"United Kingdom_Female_14"
309,"base","dalys",29422.4890891086,"United Kingdom_Female_14"
310,"base","dalys",29434.8204037921,"United Kingdom_Female_14"
311,"base","dalys",29447.1471702819,"United Kingdom_Female_14"
312,"base","dalys",29459.4693042217,"United Kingdom_Female_14"
313,"base","dalys",30498.3841544481,"United Kingdom_Female_14"
314,"base","dalys",30514.6379011442,"United Kingdom_Female_14"
315,"base","dalys",30530.8742948364,"United Kingdom_Female_14"
316,"base","dalys",30547.0958085863,"United Kingdom_Female_14"
317,"base","dalys",30563.3041809304,"United Kingdom_Female_14"
318,"base","dalys",30579.5006813107,"United Kingdom_Female_14"
319,"base","dalys",30595.6862703858,"United Kingdom_Female_14"
320,"base","dalys",30611.8616981014,"United Kingdom_Female_14"
321,"base","dalys",30628.0275647629,"United Kingdom_Female_14"
322,"base","dalys",30644.1843599884,"United Kingdom_Female_14"
323,"base","dalys",30660.3324883222,"United Kingdom_Female_14"
324,"base","dalys",30676.4722867055,"United Kingdom_Female_14"
325,"base","dalys",29798.6446960067,"United Kingdom_Female_14"
326,"base","dalys",29814.2990044832,"United Kingdom_Female_14"
327,"base","dalys",29829.9459191619,"United Kingdom_Female_14"
328,"base","dalys",29845.5855988564,"United Kingdom_Female_14"
329,"base","dalys",29861.2181745892,"United Kingdom_Female_14"
330,"base","dalys",29876.843753362,"United Kingdom_Female_14"
331,"base","dalys",29892.4624213648,"United Kingdom_Female_14"
332,"base","dalys",29908.0742467365,"United Kingdom_Female_14"
333,"base","dalys",29923.6792819567,"United Kingdom_Female_14"
334,"base","dalys",29939.2775659287,"United Kingdom_Female_14"
335,"base","dalys",29954.8691257978,"United Kingdom_Female_14"
336,"base","dalys",29970.4539785425,"United Kingdom_Female_14"
337,"base","dalys",29112.6525556964,"United Kingdom_Female_14"
338,"base","dalys",29127.7704737113,"United Kingdom_Female_14"
339,"base","dalys",29142.8818828867,"United Kingdom_Female_14"
340,"base","dalys",29157.9867721685,"United Kingdom_Female_14"
341,"base","dalys",29173.0851259085,"United Kingdom_Female_14"
342,"base","dalys",29188.1769245592,"United Kingdom_Female_14"
343,"base","dalys",29203.2621452813,"United Kingdom_Female_14"
344,"base","dalys",29218.3407624734,"United Kingdom_Female_14"
345,"base","dalys",29233.4127482351,"United Kingdom_Female_14"
346,"base","dalys",29248.4780727698,"United Kingdom_Female_14"
347,"base","dalys",29263.5367047364,"United Kingdom_Female_14"
348,"base","dalys",29278.588611554,"United Kingdom_Female_14"
349,"base","dalys",28440.4211258912,"United Kingdom_Female_14"
350,"base","dalys",28455.0214706598,"United Kingdom_Female_14"
351,"base","dalys",28469.6151864531,"United Kingdom_Female_14"
352,"base","dalys",28484.2022390828,"United Kingdom_Female_14"
353,"base","dalys",28498.7825941452,"United Kingdom_Female_14"
354,"base","dalys",28513.3562171461,"United Kingdom_Female_14"
355,"base","dalys",28527.9230736085,"United Kingdom_Female_14"
356,"base","dalys",28542.4831291647,"United Kingdom_Female_14"
357,"base","dalys",28557.0363496358,"United Kingdom_Female_14"
358,"base","dalys",28571.5827010994,"United Kingdom_Female_14"
359,"base","dalys",28586.1221499468,"United Kingdom_Female_14"
360,"base","dalys",28600.6546629322,"United Kingdom_Female_14"
361,"base","dalys",27781.7283565182,"United Kingdom_Female_14"
362,"base","dalys",27795.8240295027,"United Kingdom_Female_14"
363,"base","dalys",27809.9128742896,"United Kingdom_Female_14"
364,"base","dalys",27823.9948603497,"United Kingdom_Female_14"
365,"base","dalys",27838.0699576494,"United Kingdom_Female_14"
366,"base","dalys",27852.1381366661,"United Kingdom_Female_14"
367,"base","dalys",27866.1993684004,"United Kingdom_Female_14"
368,"base","dalys",27880.2536243851,"United Kingdom_Female_14"
369,"base","dalys",27894.3008766923,"United Kingdom_Female_14"
370,"base","dalys",27908.3410979386,"United Kingdom_Female_14"
371,"base","dalys",27922.374261288,"United Kingdom_Female_14"
372,"base","dalys",27936.400340454,"United Kingdom_Female_14"
373,"base","dalys",28153.4827852062,"United Kingdom_Female_14"
374,"base","dalys",28172.3907200687,"United Kingdom_Female_14"
375,"base","dalys",28191.2939132951,"United Kingdom_Female_14"
376,"base","dalys",28210.193294076,"United Kingdom_Female_14"
377,"base","dalys",28229.0891307103,"United Kingdom_Female_14"
378,"base","dalys",28247.9813319153,"United Kingdom_Female_14"
379,"base","dalys",28266.8696212993,"United Kingdom_Female_14"
380,"base","dalys",28285.7536374343,"United Kingdom_Female_14"
381,"base","dalys",28304.6329903616,"United Kingdom_Female_14"
382,"base","dalys",28323.5072926601,"United Kingdom_Female_14"
383,"base","dalys",28342.3761757313,"United Kingdom_Female_14"
384,"base","dalys",28361.2392975637,"United Kingdom_Female_14"
385,"base","dalys",27553.4915977158,"United Kingdom_Female_14"
386,"base","dalys",27571.7932399921,"United Kingdom_Female_14"
387,"base","dalys",27590.0884639839,"United Kingdom_Female_14"
388,"base","dalys",27608.3770485891,"United Kingdom_Female_14"
389,"base","dalys",27626.6587963225,"United Kingdom_Female_14"
390,"base","dalys",27644.9335310899,"United Kingdom_Female_14"
391,"base","dalys",27663.201096028,"United Kingdom_Female_14"
392,"base","dalys",27681.4613514756,"United Kingdom_Female_14"
393,"base","dalys",27699.7141731044,"United Kingdom_Female_14"
394,"base","dalys",27717.9594502197,"United Kingdom_Female_14"
395,"base","dalys",27736.1970842273,"United Kingdom_Female_14"
396,"base","dalys",27754.4269872597,"United Kingdom_Female_14"
397,"base","dalys",26963.7369717953,"United Kingdom_Female_14"
398,"base","dalys",26981.4206750842,"United Kingdom_Female_14"
399,"base","dalys",26999.0966678673,"United Kingdom_Female_14"
400,"base","dalys",27016.7648958365,"United Kingdom_Female_14"
401,"base","dalys",27034.4253103366,"United Kingdom_Female_14"
402,"base","dalys",27052.0778677144,"United Kingdom_Female_14"
403,"base","dalys",27069.722528744,"United Kingdom_Female_14"
404,"base","dalys",27087.3592581203,"United Kingdom_Female_14"
405,"base","dalys",27104.9880240129,"United Kingdom_Female_14"
406,"base","dalys",27122.6087976731,"United Kingdom_Female_14"
407,"base","dalys",27140.2215530887,"United Kingdom_Female_14"
408,"base","dalys",27157.8262666797,"United Kingdom_Female_14"
409,"base","dalys",26383.9057446908,"United Kingdom_Female_14"
410,"base","dalys",26400.9820239422,"United Kingdom_Female_14"
411,"base","dalys",26418.0504386479,"United Kingdom_Female_14"
412,"base","dalys",26435.1109730647,"United Kingdom_Female_14"
413,"base","dalys",26452.1636127938,"United Kingdom_Female_14"
414,"base","dalys",26469.2083446455,"United Kingdom_Female_14"
415,"base","dalys",26486.2451565202,"United Kingdom_Female_14"
416,"base","dalys",26503.2740373036,"United Kingdom_Female_14"
417,"base","dalys",26520.2949767757,"United Kingdom_Female_14"
418,"base","dalys",26537.3079655298,"United Kingdom_Female_14"
419,"base","dalys",26554.3129949017,"United Kingdom_Female_14"
420,"base","dalys",26571.3100569075,"United Kingdom_Female_14"
421,"base","dalys",25813.8826642611,"United Kingdom_Female_14"
422,"base","dalys",25830.3691747231,"United Kingdom_Female_14"
423,"base","dalys",25846.8479300864,"United Kingdom_Female_14"
424,"base","dalys",25863.3189247693,"United Kingdom_Female_14"
425,"base","dalys",25879.782153641,"United Kingdom_Female_14"
426,"base","dalys",25896.2376119926,"United Kingdom_Female_14"
427,"base","dalys",25912.6852955124,"United Kingdom_Female_14"
428,"base","dalys",25929.1252002632,"United Kingdom_Female_14"
429,"base","dalys",25945.5573226625,"United Kingdom_Female_14"
430,"base","dalys",25961.9816594647,"United Kingdom_Female_14"
431,"base","dalys",25978.3982077456,"United Kingdom_Female_14"
432,"base","dalys",25994.8069648876,"United Kingdom_Female_14"
433,"base","dalys",26195.0535692325,"United Kingdom_Female_14"
434,"base","dalys",26218.2375039864,"United Kingdom_Female_14"
435,"base","dalys",26241.4102079573,"United Kingdom_Female_14"
436,"base","dalys",26264.5734953456,"United Kingdom_Female_14"
437,"base","dalys",26287.728277163,"United Kingdom_Female_14"
438,"base","dalys",26310.8749489903,"United Kingdom_Female_14"
439,"base","dalys",26334.0136177344,"United Kingdom_Female_14"
440,"base","dalys",26357.1442337619,"United Kingdom_Female_14"
441,"base","dalys",26380.2666674445,"United Kingdom_Female_14"
442,"base","dalys",26403.3807530766,"United Kingdom_Female_14"
443,"base","dalys",26426.4863136716,"United Kingdom_Female_14"
444,"base","dalys",26449.5831745822,"United Kingdom_Female_14"
445,"base","dalys",25701.6224957468,"United Kingdom_Female_14"
446,"base","dalys",25724.0292712767,"United Kingdom_Female_14"
447,"base","dalys",25746.4271579126,"United Kingdom_Female_14"
448,"base","dalys",25768.8160350348,"United Kingdom_Female_14"
449,"base","dalys",25791.1957951079,"United Kingdom_Female_14"
450,"base","dalys",25813.5663427878,"United Kingdom_Female_14"
451,"base","dalys",25835.9275939006,"United Kingdom_Female_14"
452,"base","dalys",25858.2794743986,"United Kingdom_Female_14"
453,"base","dalys",25880.6219193459,"United Kingdom_Female_14"
454,"base","dalys",25902.9548719652,"United Kingdom_Female_14"
455,"base","dalys",25925.2782827578,"United Kingdom_Female_14"
456,"base","dalys",25947.5921087021,"United Kingdom_Female_14"
457,"base","dalys",25213.491565562,"United Kingdom_Female_14"
458,"base","dalys",25235.1367592915,"United Kingdom_Female_14"
459,"base","dalys",25256.7725530848,"United Kingdom_Female_14"
460,"base","dalys",25278.398923982,"United Kingdom_Female_14"
461,"base","dalys",25300.0158524586,"United Kingdom_Female_14"
462,"base","dalys",25321.6233220272,"United Kingdom_Female_14"
463,"base","dalys",25343.2213188859,"United Kingdom_Female_14"
464,"base","dalys",25364.8098316059,"United Kingdom_Female_14"
465,"base","dalys",25386.388850856,"United Kingdom_Female_14"
466,"base","dalys",25407.9583691595,"United Kingdom_Female_14"
467,"base","dalys",25429.51838068,"United Kingdom_Female_14"
468,"base","dalys",25451.0688810317,"United Kingdom_Female_14"
469,"base","dalys",24730.6891913722,"United Kingdom_Female_14"
470,"base","dalys",24751.5935310311,"United Kingdom_Female_14"
471,"base","dalys",24772.4886307027,"United Kingdom_Female_14"
472,"base","dalys",24793.3744903307,"United Kingdom_Female_14"
473,"base","dalys",24814.2511106324,"United Kingdom_Female_14"
474,"base","dalys",24835.1184930131,"United Kingdom_Female_14"
475,"base","dalys",24855.9766394923,"United Kingdom_Female_14"
476,"base","dalys",24876.8255526379,"United Kingdom_Female_14"
477,"base","dalys",24897.6652355087,"United Kingdom_Female_14"
478,"base","dalys",24918.4956916045,"United Kingdom_Female_14"
479,"base","dalys",24939.3169248209,"United Kingdom_Female_14"
480,"base","dalys",24960.1289394115,"United Kingdom_Female_14"
481,"base","dalys",24253.3317863619,"United Kingdom_Female_14"
482,"base","dalys",24273.5197391408,"United Kingdom_Female_14"
483,"base","dalys",24293.6987559565,"United Kingdom_Female_14"
484,"base","dalys",24313.8688420332,"United Kingdom_Female_14"
485,"base","dalys",24334.0300028121,"United Kingdom_Female_14"
486,"base","dalys",24354.1822439338,"United Kingdom_Female_14"
487,"base","dalys",24374.3255712231,"United Kingdom_Female_14"
488,"base","dalys",24394.4599906753,"United Kingdom_Female_14"
489,"base","dalys",24414.5855084442,"United Kingdom_Female_14"
490,"base","dalys",24434.7021308317,"United Kingdom_Female_14"
491,"base","dalys",24454.8098642783,"United Kingdom_Female_14"
492,"base","dalys",24474.9087153545,"United Kingdom_Female_14"
493,"base","dalys",24950.7878526463,"United Kingdom_Female_14"
494,"base","dalys",24980.0318027662,"United Kingdom_Female_14"
495,"base","dalys",25009.2554549243,"United Kingdom_Female_14"
496,"base","dalys",25038.46186841,"United Kingdom_Female_14"
497,"base","dalys",25067.6527977375,"United Kingdom_Female_14"
498,"base","dalys",25096.8292329119,"United Kingdom_Female_14"
499,"base","dalys",25125.9917173306,"United Kingdom_Female_14"
500,"base","dalys",25155.1405348318,"United Kingdom_Female_14"
501,"base","dalys",25184.2758197136,"United Kingdom_Female_14"
502,"base","dalys",25213.3976213888,"United Kingdom_Female_14"
503,"base","dalys",25242.5059423131,"United Kingdom_Female_14"
504,"base","dalys",25271.6007601588,"United Kingdom_Female_14"
505,"base","dalys",24563.7689715529,"United Kingdom_Female_14"
506,"base","dalys",24591.9900438997,"United Kingdom_Female_14"
507,"base","dalys",24620.1978977455,"United Kingdom_Female_14"
508,"base","dalys",24648.3924971004,"United Kingdom_Female_14"
509,"base","dalys",24676.5738090088,"United Kingdom_Female_14"
510,"base","dalys",24704.7418040464,"United Kingdom_Female_14"
511,"base","dalys",24732.8964564547,"United Kingdom_Female_14"
512,"base","dalys",24761.0377440703,"United Kingdom_Female_14"
513,"base","dalys",24789.1656481434,"United Kingdom_Female_14"
514,"base","dalys",24817.2801531027,"United Kingdom_Female_14"
515,"base","dalys",24845.3812462976,"United Kingdom_Female_14"
516,"base","dalys",24873.4689177372,"United Kingdom_Female_14"
517,"base","dalys",24176.2554949885,"United Kingdom_Female_14"
518,"base","dalys",24203.4989972679,"United Kingdom_Female_14"
519,"base","dalys",24230.7294527308,"United Kingdom_Female_14"
520,"base","dalys",24257.9468597023,"United Kingdom_Female_14"
521,"base","dalys",24285.1512180189,"United Kingdom_Female_14"
522,"base","dalys",24312.3425288646,"United Kingdom_Female_14"
523,"base","dalys",24339.5207946233,"United Kingdom_Female_14"
524,"base","dalys",24366.6860187456,"United Kingdom_Female_14"
525,"base","dalys",24393.8382056302,"United Kingdom_Female_14"
526,"base","dalys",24420.9773605168,"United Kingdom_Female_14"
527,"base","dalys",24448.1034893914,"United Kingdom_Female_14"
528,"base","dalys",24475.216598902,"United Kingdom_Female_14"
529,"base","dalys",23788.6569866823,"United Kingdom_Female_14"
530,"base","dalys",23814.9551352308,"United Kingdom_Female_14"
531,"base","dalys",23841.2406661467,"United Kingdom_Female_14"
532,"base","dalys",23867.5135878016,"United Kingdom_Female_14"
533,"base","dalys",23893.7739089178,"United Kingdom_Female_14"
534,"base","dalys",23920.0216385293,"United Kingdom_Female_14"
535,"base","dalys",23946.256785946,"United Kingdom_Female_14"
536,"base","dalys",23972.4793607232,"United Kingdom_Female_14"
537,"base","dalys",23998.6893726338,"United Kingdom_Female_14"
538,"base","dalys",24024.8868316445,"United Kingdom_Female_14"
539,"base","dalys",24051.0717478943,"United Kingdom_Female_14"
540,"base","dalys",24077.2441316759,"United Kingdom_Female_14"
541,"base","dalys",23401.3631004071,"United Kingdom_Female_14"
542,"base","dalys",23426.7488773562,"United Kingdom_Female_14"
543,"base","dalys",23452.1225175837,"United Kingdom_Female_14"
544,"base","dalys",23477.484031537,"United Kingdom_Female_14"
545,"base","dalys",23502.8334297497,"United Kingdom_Female_14"
546,"base","dalys",23528.1707228328,"United Kingdom_Female_14"
547,"base","dalys",23553.4959214675,"United Kingdom_Female_14"
548,"base","dalys",23578.8090363984,"United Kingdom_Female_14"
549,"base","dalys",23604.1100784274,"United Kingdom_Female_14"
550,"base","dalys",23629.3990584091,"United Kingdom_Female_14"
551,"base","dalys",23654.6759872456,"United Kingdom_Female_14"
552,"base","dalys",23679.9408758831,"United Kingdom_Female_14"
553,"base","dalys",24344.6697601088,"United Kingdom_Female_14"
554,"base","dalys",24381.6317144793,"United Kingdom_Female_14"
555,"base","dalys",24418.5590072035,"United Kingdom_Female_14"
556,"base","dalys",24455.4560316191,"United Kingdom_Female_14"
557,"base","dalys",24492.3254656657,"United Kingdom_Female_14"
558,"base","dalys",24529.1689648925,"United Kingdom_Female_14"
559,"base","dalys",24565.9875720783,"United Kingdom_Female_14"
560,"base","dalys",24602.7819599129,"United Kingdom_Female_14"
561,"base","dalys",24639.5525752426,"United Kingdom_Female_14"
562,"base","dalys",24676.2997251978,"United Kingdom_Female_14"
563,"base","dalys",24713.0236289377,"United Kingdom_Female_14"
564,"base","dalys",24749.7244490046,"United Kingdom_Female_14"
565,"base","dalys",24064.4682626595,"United Kingdom_Female_14"
566,"base","dalys",24100.0556439162,"United Kingdom_Female_14"
567,"base","dalys",24135.6209115612,"United Kingdom_Female_14"
568,"base","dalys",24171.1641324538,"United Kingdom_Female_14"
569,"base","dalys",24206.6853640581,"United Kingdom_Female_14"
570,"base","dalys",24242.1846566302,"United Kingdom_Female_14"
571,"base","dalys",24277.6620547696,"United Kingdom_Female_14"
572,"base","dalys",24313.1175985549,"United Kingdom_Female_14"
573,"base","dalys",24348.5513243991,"United Kingdom_Female_14"
574,"base","dalys",24383.9632657106,"United Kingdom_Female_14"
575,"base","dalys",24419.3534534153,"United Kingdom_Female_14"
576,"base","dalys",24454.7219163753,"United Kingdom_Female_14"
577,"base","dalys",23776.7657104171,"United Kingdom_Female_14"
578,"base","dalys",23811.061917645,"United Kingdom_Female_14"
579,"base","dalys",23845.337107956,"United Kingdom_Female_14"
580,"base","dalys",23879.5913041333,"United Kingdom_Female_14"
581,"base","dalys",23913.8245281283,"United Kingdom_Female_14"
582,"base","dalys",23948.0368011918,"United Kingdom_Female_14"
583,"base","dalys",23982.2281439838,"United Kingdom_Female_14"
584,"base","dalys",24016.3985766668,"United Kingdom_Female_14"
585,"base","dalys",24050.5481189836,"United Kingdom_Female_14"
586,"base","dalys",24084.6767903231,"United Kingdom_Female_14"
587,"base","dalys",24118.7846097763,"United Kingdom_Female_14"
588,"base","dalys",24152.8715961824,"United Kingdom_Female_14"
589,"base","dalys",23482.4638525912,"United Kingdom_Female_14"
590,"base","dalys",23515.5176157139,"United Kingdom_Female_14"
591,"base","dalys",23548.5512063403,"United Kingdom_Female_14"
592,"base","dalys",23581.5646421136,"United Kingdom_Female_14"
593,"base","dalys",23614.557940574,"United Kingdom_Female_14"
594,"base","dalys",23647.5311191751,"United Kingdom_Female_14"
595,"base","dalys",23680.4841952975,"United Kingdom_Female_14"
596,"base","dalys",23713.4171862608,"United Kingdom_Female_14"
597,"base","dalys",23746.3301093335,"United Kingdom_Female_14"
598,"base","dalys",23779.222981741,"United Kingdom_Female_14"
599,"base","dalys",23812.0958206731,"United Kingdom_Female_14"
600,"base","dalys",23844.9486432893,"United Kingdom_Female_14"
601,"base","dalys",23182.3121036156,"United Kingdom_Female_14"
602,"base","dalys",23214.1692311564,"United Kingdom_Female_14"
603,"base","dalys",23246.0069752293,"United Kingdom_Female_14"
604,"base","dalys",23277.825352418,"United Kingdom_Female_14"
605,"base","dalys",23309.6243792943,"United Kingdom_Female_14"
606,"base","dalys",23341.4040724198,"United Kingdom_Female_14"
607,"base","dalys",23373.1644483475,"United Kingdom_Female_14"
608,"base","dalys",23404.9055236231,"United Kingdom_Female_14"
609,"base","dalys",23436.6273147861,"United Kingdom_Female_14"
610,"base","dalys",23468.3298383701,"United Kingdom_Female_14"
611,"base","dalys",23500.0131109043,"United Kingdom_Female_14"
612,"base","dalys",23531.677148913,"United Kingdom_Female_14"
613,"base","dalys",24340.9052736863,"United Kingdom_Female_14"
614,"base","dalys",24386.7226773315,"United Kingdom_Female_14"
615,"base","dalys",24432.4830197117,"United Kingdom_Female_14"
616,"base","dalys",24478.1920895182,"United Kingdom_Female_14"
617,"base","dalys",24523.8535120935,"United Kingdom_Female_14"
618,"base","dalys",24569.4696126286,"United Kingdom_Female_14"
619,"base","dalys",24615.0419275055,"United Kingdom_Female_14"
620,"base","dalys",24660.5715082723,"United Kingdom_Female_14"
621,"base","dalys",24706.0591032519,"United Kingdom_Female_14"
622,"base","dalys",24751.5052668123,"United Kingdom_Female_14"
623,"base","dalys",24796.9104257635,"United Kingdom_Female_14"
